	Run_0	Run_1	Run_2	Run_3	Run_4	Run_5	Run_6	Run_7	Run_8	Run_9	mean	sd	ub	lb	max
67	2.5550694349964442	0.2680763376942268	-3.5113454794053793	-1.2678541809885027	-0.036214247339015265	0.5294069415397065	-3.709019239436737	1.4292554715158894	-4.403907053501237	0.13101951125196695	-0.8015512503672637	2.2272212176130903	1.4256699672458266	-3.028772467980354	23.086038318063384
68	4.906893973756912	0.10431779846441043	-3.881714757477384	-0.20053892862067876	-1.214238263824327	1.6284859144754855	-4.367898051974914	1.9850470496478114	-4.370187381269884	-0.06553599010534189	-0.5475368636927911	2.8713510522436043	2.3238141885508132	-3.4188879159363954	21.808886845631505
69	7.5171401445460555	2.208243981334759	-3.6132090656041007	1.518239416808775	-0.33604157056465195	0.352934552555374	-4.6197515849354005	1.7236140129559345	-3.9732991558922826	0.7668923506652423	0.1544763081869705	3.426822224479718	3.5812985326666884	-3.2723459162927475	21.4360746350539
70	9.123966115760114	4.264470014685771	-3.3726584926291	2.9338880753359	0.12858958312588492	0.7179656659385485	-3.4166654834436954	2.0134573267577824	-2.8080996182020983	1.3981483210120518	1.098306150834116	3.6803816151137703	4.778687765947886	-2.5820754642796544	25.696012638564987
71	9.215240640436829	3.7232485681988274	-3.9860509542256977	2.9892570438839017	2.431382114753132	1.1051859228039738	-1.768133858130863	3.673817793010911	-1.922862174291753	0.885469558281837	1.6346554654721097	3.5372907661973665	5.171946231669477	-1.9026353007252568	27.347513346650818
72	11.039437087414534	4.539983172151098	-2.8936692492940543	2.0401206887411982	1.2628226766609114	1.5529587938092715	-0.7941472311009583	3.272467183640214	-0.09394567634459644	1.4831176854646804	2.1409145131142298	3.559992420137648	5.700906933251877	-1.4190779070234183	28.27704793133064
73	10.595152213106282	4.838053322927482	-1.6258189385326145	3.1287487482214087	1.8285266830991906	1.537882553438863	-0.0762729685486482	4.6372193826530985	1.605056937171922	1.0769998421954425	2.754554777573243	3.212086491324106	5.966641268897349	-0.4575317137508632	28.456298629155476
74	11.444622297981544	6.574052703140571	-1.983433876690028	2.2031235862457543	3.6109214695116254	2.345155222223819	1.9580236413546104	5.1683940472230825	3.7085777220971767	1.4928536615591996	3.6522290474647354	3.386212678990983	7.038441726455718	0.26601636847375243	29.337187981409432
75	11.216658257189057	7.625514966428871	-1.2920055551139036	3.8878028845537274	5.568117787109827	2.8861740239324902	2.891310825033057	4.703353952655814	4.567462420374873	3.137352194187567	4.519174175635138	3.115071153577242	7.63424532921238	1.404103022057896	29.15083617700701
76	9.051721632011182	7.867624320330615	-1.787232658331702	5.043916014946385	6.380803663023489	2.8291733361390876	2.398416698521052	5.22685028914155	5.227281513121222	3.6441073992427553	4.588266220814564	2.9041665184849528	7.492432739299517	1.6840997023296111	28.826577737525554
77	9.851984826077315	6.060680330479574	0.002291094472366832	4.044438700255669	7.236964729583087	2.405553116083237	4.0138827041865195	5.692648212891246	5.919168439557347	3.5418900705816454	4.8769502224168	2.579997841658246	7.456948064075046	2.2969523807585546	29.569575508672994
78	11.048747240528625	6.745727628811251	0.26908865676705435	4.6874641480989165	7.458282554412113	5.026634370921741	4.598661521725233	6.0391228540566475	6.276622395156827	3.3406960553710414	5.549104742584945	2.6602013918920457	8.209306134476991	2.8889033506928996	30.265734207552374
79	11.30407441976106	6.779021410553043	1.3912251317097017	7.344750827473833	8.183707190075413	6.21130939309653	5.446096446447502	6.4384104638110164	6.7050665318305445	4.55953394035534	6.436319575511398	2.403534804815727	8.839854380327125	4.03278477069567	30.88728407571366
80	11.319221664879374	6.643611285083247	2.3866735912073795	7.586785404776686	8.796356355965644	6.101361888621848	5.817074362771055	8.974597318877105	6.319388443782068	5.5898239602562505	6.953489427622064	2.2841360913848994	9.237625519006963	4.669353336237165	30.904499937267218
81	11.054802137427828	6.601030261709657	3.2091153832634904	9.0020023766123	8.708469489654748	6.592610185505791	5.627378130053129	9.827335295966202	6.799985289860555	5.745209565181766	7.316793811523548	2.2034765435607975	9.520270355084346	5.11331726796275	31.455584554782444
82	11.573263860936454	7.12770425395728	2.756107558942157	10.692560422077351	8.514428730297736	6.874392263416796	6.15767882396361	10.640902731664982	8.289590872383542	7.562972031660791	8.01896015493007	2.458633965052299	10.477594119982369	5.560326189877772	31.34403442633161
83	10.959617618993036	8.122263766755234	3.734500078317007	11.650357375772066	9.695958125037615	6.863588306454108	7.8289887723368885	10.428434166735716	7.647668676974734	7.173232299055197	8.410460918643158	2.2251073414217104	10.635568260064868	6.1853535772214485	32.550289575371316
84	10.999982151643412	8.438267844975993	5.501728456178863	11.862871927789463	10.096629237315394	6.781991990285769	7.50237032051724	10.68780103005611	8.628179914622073	7.210572672990182	8.77103955463745	1.9692436303937892	10.74028318503124	6.801795924243661	32.554457615896325
85	13.156172617811498	9.838458627332225	5.494146359311463	12.25441380483428	11.052533852169454	7.5855929074490405	7.589802361801924	12.977605343214318	8.998615278929345	6.822144801915837	9.576948595476939	2.5748166013868254	12.151765196863764	7.002131994090114	33.69969690049645
86	13.95089452666161	9.760199220476899	7.165077726734806	12.439972385175004	12.731661527449727	8.724639254573448	7.827421888985458	12.922105827145153	8.584997674370065	6.611227008230771	10.071819703980292	2.558106186772549	12.62992589075284	7.513713517207743	33.48669452446447
87	14.334075824297182	10.984053432219206	9.723483008096412	14.274109678991348	13.843332945777886	8.609836412587356	8.657207769742877	13.010834938642157	9.436138185427334	7.444641814302409	11.031771401008418	2.4873942972534877	13.519165698261906	8.54437710375493	34.61549783424722
88	15.4180146569058	10.727029768114788	10.274730597667848	13.379595035489839	13.332603803323046	10.160881983279857	8.584039925919255	13.06089243022631	9.383405648433204	8.63311532834412	11.295430917770407	2.2215733345421094	13.517004252312516	9.073857583228298	34.68654110154606
89	15.115289624836711	12.780404881911608	10.636203567055881	14.33540174630486	13.257298624554538	10.720079162416072	9.269452393856307	12.949416853589268	11.791777466745229	10.7018508269596	12.155717514823008	1.7518690442256315	13.90758655904864	10.403848470597376	37.338058541616036
90	15.252884528242221	13.097558569949728	11.71306509831466	15.404305115231674	14.475233446954144	12.136211997293143	11.21035035966493	14.605317443180443	13.117241420385117	10.950415047380911	13.196258302659697	1.5828327479762372	14.779091050635934	11.61342555468346	39.3847134199884
91	16.912599415335503	13.657856179960897	11.755794720028744	16.113689407041264	16.550089377652	12.17547504136312	11.672838143872484	15.149946179665271	13.19103636473451	10.815517331710456	13.799484216136424	2.122913797293034	15.922398013429458	11.67657041884339	39.54360335538141
92	17.28246630160605	13.821676602813199	12.273939853206114	15.97606622967574	15.840144091561562	12.69574609434004	12.408893792754403	14.52788947585307	13.73303954946328	11.23714103801608	13.979700302928956	1.8245146523972484	15.804214955326204	12.155185650531708	39.54360335538141
93	17.17542688579484	14.300381950664638	11.986094008004857	17.255304780510883	16.747717476516343	11.412865157592554	13.131157291426996	15.04347897629364	12.63431031918372	12.16600096610608	14.185273781209455	2.140064084373629	16.325337865583084	12.045209696835826	38.72471227934743
94	16.997628876274366	14.734758090355998	12.29325317604676	17.834353112452444	18.458421166065992	11.098798590229187	12.333268893229622	14.242013175289474	13.839518400301213	13.200200236678702	14.503221371692373	2.374975057397613	16.878196429089986	12.12824631429476	38.12235714449618
95	17.298329746258744	14.067845699053812	12.3556987927093	18.49990001514389	18.848307197681045	11.331702510783366	14.256821635297145	15.15977865192085	14.53803029247401	12.754487179549947	14.911090172087214	2.437483796318752	17.348573968405965	12.473606375768462	37.94294189081931
96	17.353082971580818	14.316464165921394	12.889882456876528	18.317385134481615	19.15062248232571	11.942425111501207	15.168849364867684	16.13570620082137	16.33971781990571	12.735128825529879	15.43492645338119	2.3321557802056816	17.76708223358687	13.102770673175508	37.94294189081931
97	18.431016500105407	14.144705983318714	11.99774069639247	19.307736537900514	18.60122174037472	11.441552865644619	14.663425495641368	17.31139390323118	15.880562827788248	12.656706927204509	15.443606347760175	2.746985123553058	18.190591471313233	12.696621224207117	37.387073650259374
98	18.875482453700617	14.584722374738103	12.148072098495792	18.98352708165466	19.18518789062171	11.318785331727007	15.007250394115278	17.437623611100722	15.771329818490228	12.635742129365838	15.594772318400993	2.8080264409786277	18.40279875937962	12.786745877422366	37.316030382960534
99	20.496998085130848	13.075853442020984	11.74885717148527	17.660253033167525	19.010778051873803	11.177292587483548	15.474483967211041	17.50225014451205	16.498988541815088	12.936134999270406	15.558189002397054	3.0355029722618543	18.59369197465891	12.5226860301352	36.40105305097755
